"id","sic_code","course_name","status","server"
755,"228104.2","Rug spun yarns",,
756,"228199.0","Yarn spinning mills",,
757,"228201.1","Needle and handicraft yarns for twisting",,
758,"228201.2","Needle and handicraft yarns for winding",,
759,"228201.3","Needle and handicraft yarns for spooling",,
760,"228202.1","Manmade yarns and synthetic fiber yarns for twisting.",,
761,"228202.2","Manmade yarns and synthetic fiber yarns for winding.",,
762,"228203.1","Natural fiber yarns and animal fiber yarns for twisting.",,
763,"228203.2","Natural fiber yarns and animal fiber yarns for winding.",,
764,"228203.3","Natural fiber yarns and animal fiber yarns for spooling.",,
765,"228204.1","Carpet and rug yarns for twisting",,
766,"228204.2","Carpet and rug yarns for winding",,
767,"228204.3","Carpet and rug yarns for spooling",,
768,"228299.1","Throwing mills",,
769,"228299.2","Winding mills",,
770,"228401.0","Thread from manmade fibers",,
771,"228402.0","Thread from natural fibers",,
772,"228403.0","Needle and handicraft thread",,
773,"228499.0","Thread mills",,
774,"229501.1","Chemically coated fabric",,
775,"229501.2","Chemically treated fabrics",,
776,"229502.1","Plastic coated yarns",,
777,"229502.2","Plastic coated fabrics",,
778,"229503.1","Varnished glass",,
779,"229503.2","Coated fiberglass fabrics",,
780,"229599.0","Coated fabrics not rubberized",,
781,"229601.1","Cord for reinforcing rubber tires",,
782,"229601.2","Fabric for reinforcing rubber tires",,
783,"229602.1","Cord for reinforcing industrial belting",,
784,"229602.2","Fabric for reinforcing industrial belting",,
785,"229603.1","Cord for reinforcing fuel cells",,
786,"229603.2","Fabric for reinforcing fuel cells",,
787,"229799.0","Nonwoven fabrics",,
788,"229801.1","Ropes",,
789,"229801.2","Fiber cables",,
790,"229802.1","Twine",,
791,"229802.2","Cord",,
792,"229802.3","Cordage",,
793,"229803.1","Nets",,
794,"229803.2","Seines",,
795,"229803.3","Slings",,
796,"229803.4","Insulator pads",,
797,"229901.1","Batting",,
798,"229901.2","Wadding",,
799,"229901.3","Padding",,
800,"229901.4","Fillings",,
801,"229902.1","Felts",,
802,"229902.2","Felt products",,
803,"229903.1","Yarns made from nonfabric materials",,
804,"229903.2","Thread made from nonfabric materials",,
805,"229904.1","Textile mill waste processing",,
806,"229904.2","Textile mill remnant processing",,
807,"229905.1","Jute textile products",,
808,"229906.1","Scouring of textile fibers",,
809,"229906.2","Carbonizing of textile fibers",,
810,"229907.1","Tops manmade processing",,
811,"229907.2","Tops from fiber processing",,
812,"229999.0","Textile goods",,
813,"23.0","APPAREL AND OTHER FINISHED PRODUCTS OF FABRICS AND SIMILAR MATERIALS",,
814,"231101.1","Tailored suits",,
815,"231101.2","Formal jackets",,
816,"231102.1","Coats",,
817,"231102.2","Overcoats",,
818,"231102.3","Vests",,
819,"231103.1","Men's uniforms",,
820,"232101.1","Men's dress shirts",,
821,"232101.2","Boys' dress shirts",,
822,"232102.1","Men's sports and polo shirts",,
823,"232102.2","Boys' sports and polo shirts",,
824,"232199.1","Men's furnishings",,
825,"232199.2","Boy's furnishings",,
826,"232299.1","Men's underwear and nightwear",,
827,"232299.2","Boy's underwear and nightwear",,
828,"232301.1","Men's neckties and bow ties",,
829,"232301.2","Boys' neckties and bow ties",,
830,"232302.1","Men's scarves",,
831,"232302.2","Boys' scarves",,
832,"232501.1","Men's jeans and dungarees",,
833,"232501.2","Boys' jeans and dungarees",,
834,"232502.1","Men's dress slacks and shorts",,
835,"232502.2","Boys' dress slacks and shorts",,
836,"232601.0","Work uniforms",,
837,"232602.0","Work apparel except uniforms",,
838,"232901.1","Men's sportswear and athletic clothing",,
839,"232901.2","Boys' sportswear and athletic clothing",,
840,"2329021.0","Men's leather wool and downfilled outerwear",,
841,"232902.2","Boys' leather wool and downfilled outerwear",,
842,"232903.1","Men's athletic uniforms",,
843,"232903.2","Boys' athletic uniforms",,
844,"232999.1","Men's clothing",,
845,"232999.0","Boy's clothing",,
846,"233199.1","Women's blouses and shirts",,
847,"233199.2","Misses' blouses and shirts",,
848,"233501.1","Bridal fabrics",,
849,"233501.2","Formal gowns",,
850,"233599.1","Women's dresses",,
851,"233599.2","Junior's dresses",,
852,"233599.3","Misses' dresses",,
853,"233701.1","Women's suits and skirts",,
854,"233701.2","Misses' suits and skirts",,
855,"233702.1","Women's capes and jackets",,
856,"233702.2","Misses' capes and jackets",,
857,"233799.1","Women's suits and coats",,
858,"233799.2","Misses' suits and coats",,
859,"233901.1","Women's accessories",,
860,"233901.2","Misses' accessories",,
861,"233902.1","Women's culottes knickers and shorts",,
862,"233902.2","Misses' culottes knickers and shorts",,
863,"233903.1","Women's athletic clothing and sportswear",,
864,"233903.2","Misses' athletic clothing and sportswear",,
865,"233904.1","Women's jackets and coats",,
866,"233904.2","Misses' jackets and coats",,
867,"233999.1","Women's outerwear",,
868,"233999.2","Misses' outerwear",,
869,"234101.1","Women's nightwear",,
870,"234101.2","Children's nightwear",,
871,"234102.1","Women's undergarments",,
872,"234102.2","Children's undergarments",,
873,"234299.1","Brasand allied garments",,
874,"234299.2","Girdlesand allied garments",,
875,"235301.1","Uniform hats",,
876,"235301.2","Uniform.caps",,
877,"235399.1","Hats",,
878,"235399.2","Caps",,
879,"235399.3","Millinery",,
880,"236101.1","Girls' blouses and shirts",,
881,"236101.2","Children's blouses and shirts",,
882,"236199.1","Girl's dresses blouses",,
883,"236199.2","Children's dresses blouses",,
884,"236901.1","Children's culottes",,
885,"236901.2","Fabrics shorts",,
886,"236902.1","Children's bathing suits",,
887,"236902.2","Children's beachwear",,
888,"236903.1","Children's robes",,
889,"236903.2","Children's housecoats",,
890,"236904.1","Children's snowsuits",,
891,"236904.2","Children's coats",,
892,"236904.3","Children's jackets",,
893,"236999.1","Girl's outerwear",,
894,"236999.2","Children's outerwear",,
895,"237101.1","Fur coats",,
896,"237101.2","Other fur apparel",,
897,"237102.1","Fur linings",,
898,"237102.2","Trimmings",,
899,"237102.3","Neckpieces",,
900,"237199.0","Fur goods",,
901,"238199.1","Fabric dress",,
902,"238199.2","Work gloves",,
903,"238499.1","Robes",,
904,"238499.2","Dressing gowns",,
905,"238599.0","Waterproof outerwear",,
906,"238601.1","Leather and sheeplined coats",,
907,"238601.2","Leather and sheeplined hats",,
908,"238602.0","Leather and sheeplined garments",,
909,"238901.0","Men's miscellaneous accessories",,
910,"238902.1","Uniforms",,
911,"238902.2","Vestments",,
912,"238903.0","Costumes",,
913,"238999.1","Apparel",,
914,"238999.2","Apparel accessories",,
915,"239199.1","Curtains",,
916,"239199.2","Draperies",,
917,"239201.1","Cushions",,
918,"239201.2","Pillows",,
919,"239202.1","Laundry",,
920,"239202.2","Garment",,
921,"239202.3","Storage bags",,
922,"239203.1","Blankets",,
923,"239203.2","Comforters",,
924,"239203.3","Beddings",,
925,"239204.1","Tablecloths",,
926,"239204.2","Table settings",,
927,"239205.1","Towels",,
928,"239205.2","Dishcloths",,
929,"239205.3","Dust cloths",,
930,"239206.1","Slip covers",,
931,"239206.2","Pads",,
932,"239299.0","Household furnishings",,
933,"239301.0","Canvas bags.",,
934,"239399.0","Textile bags",,
935,"239401.1","Canvas awnings",,
936,"239401.2","Canvas canopies",,
937,"239402.1","Canvas covers",,
938,"239402.2","Drop cloths",,
939,"239499.1","Canvas",,
940,"239499.2","Canvas related products",,
941,"239501.1","Quilting",,
942,"239501.2","Quilting supplies",,
943,"239502.1","Embroidery",,
944,"239502.2","Art needlework",,
945,"239503.1","Decorative and novelty stitching:",,
946,"239503.2","The trade",,
947,"239504.1","Pleating and tucking:",,
948,"239504.2","The trade",,
949,"239599.1","Pleating",,
950,"239599.2","Stitching",,
951,"239601.1","Apparel",,
952,"239601.2","Other Apparel linings",,
953,"239602.1","Apparel findings",,
954,"239602.2","Apparel trimmings",,
955,"239603.1","Millinery materials",,
956,"239603.2","Millinery.supplies",,
957,"239604.1","Fabric printing",,
958,"239604.2","Fabrics stamping",,
959,"239699.1","Automotive trimmings",,
960,"239699.2","Apparel trimmings",,
961,"239901.1","Emblems",,
962,"239901.2","Badges",,
963,"239901.3","Insignia",,
964,"239902.1","Horse textile accessories",,
965,"239902.2","Pet textile accessories",,
966,"239903.1","Banners",,
967,"239903.2","Pennants",,
968,"239903.3","Flags",,
969,"239904.1","Belting",,
970,"239904.2","Belt products",,
971,"239905.1","Hand woven products",,
972,"239905.2","Crocheted products",,
973,"239906.1","Hammocks",,
974,"239906.2","Other net products",,
975,"239999.0","Fabricated textile products",,
976,"024.0","024- WOOD AND WOOD PRODUCTS EXCEPT FURNITURE",,
977,"241101.0","Wooden bolts hewn",,
978,"241102.1","Poles",,
979,"241102.2","Posts",,
980,"241102.3","Pilings",,
981,"241103.0","Wooden logs",,
982,"241199.0","Logging",,
983,"242101.1","Wood Building",,
984,"242101.2","Wood structural materials",,
985,"242102.1","Sawdust",,
986,"242102.2","Shavings",,
987,"242102.3","Wood chips",,
988,"242103.0","Specialty sawmill products",,
989,"242104.1","Outdoor Wood structural products",,
990,"242199.1","Sawmills and planing mills",,
991,"242601.1","Furniture hardwood stock",,
992,"242601.2","Furniture hardwood parts",,
993,"242602.1","Hardwood Blocks",,
994,"242602.2","Hardwood blanks",,
995,"242603.1","Stocks: gun",,
996,"242603.2","Stocks: handle",,
997,"242603.3","Stocks: vehicle",,
998,"242604.1","Textile machinery",,
999,"242604.2","Textile machinery : hardwood accessories",,
1000,"242901.1","Barrels",,
1001,"242901.2","Barrel parts",,
1002,"242902.1","Shavings.",,
1003,"242902.2","Shavings packaging excelsior",,
1004,"242903.1","Shingle",,
1005,"242903.2","Shingle mills",,
1006,"243101.1","Wood Doors",,
1007,"243101.2","Wood door parts and trim",,
1008,"243102.1","WoodWindows parts",,
1009,"243102.2","Wood window trims",,
1010,"243103.1","Ornamental and trim Moldings",,
1011,"243103.2","Ornamental and trim baseboards",,
1012,"243104.1","Wood Awnings",,
1013,"243104.2","Wood blinds",,
1014,"243104.3","Wood shutters",,
1015,"243105.1","Staircases",,
1016,"243105.2","Stairs",,
1017,"243105.3","Stairs railings",,
1018,"243106.1","Interior and ornamental woodwork",,
1019,"243106.2","Interior and ornamental trim",,
1020,"243107.1","Exterior and ornamental woodwork",,
1021,"243107.2","Exterior and ornamental trim",,
1022,"243199.0","Millwork",,
1023,"243499.1","Wood kitchencabinets",,
1024,"243599.1","Hardwood veneer",,
1025,"243599.2","Hardwood plywood",,
1026,"243699.1","Softwood veneer",,
1027,"243699.2","Softwood plywood",,
1028,"243999.0","Structural wood members",,
1029,"244101.0","Wood Boxes",,
1030,"244102.0","Wood Cases",,
1031,"244103.1","Wood Chests",,
1032,"244103.2","Wood trunks",,
1033,"245299.0","Prefabricated wood buildings",,
1034,"249101.1","Treated wood Poles",,
1035,"249101.2","Treated wood posts",,
1036,"249101.3","Treated wood pilings",,
1037,"249102.1","Treated wood bridges",,
1038,"249102.2","Treated wood trestles",,
1039,"249199.0","Wood preserving",,
1040,"249301.1","Building board",,
1041,"249301.2","Building wallboard",,
1042,"249302.0","Particleboard products",,
1043,"249303.1","Hardboard products",,
1044,"249303.2","Fiberboard products",,
1045,"249304.1","Insulation material roofing",,
1046,"249304.2","Reconstituted Wood roofing",,
1047,"249399.0","Reconstituted wood products",,
1048,"249901.0","Wood Laundry products",,
1049,"249902.1","Wood Shoe",,
1050,"249902.2","Wood boot products",,
1051,"249903.1","WoodLadders",,
1052,"249903.2","Wood stepladders",,
1053,"249904.1","Wood Picture frames",,
1054,"249904.2","Wood mirror frames",,
1055,"249905.1","Cork",,
1056,"249905.2","Cork products",,
1057,"249906.1","Wood Rulers",,
1058,"249906.2","Woodyardsticks",,
1059,"249907.1","Reed ware",,
1060,"249907.2","Rattan ware",,
1061,"249907.3","Wicker ware",,
1062,"249907.4","Willow ware",,
1063,"249908.1","Wood Handles",,
1064,"249908.2","Wood poles",,
1065,"249908.3","Wood dowels",,
1066,"249908.4","Wood stakes",,
1067,"249909.1","Wood Food handling products",,
1068,"249910.1","Wood Kitchen ware",,
1069,"249910.2","Wood bathroom ware",,
1070,"249910.3","Wood household ware",,
1071,"249911.1","Decorative Wood",,
1072,"249911.2","Decorative woodwork",,
1073,"249912.1","Wood Spools",,
1074,"249912.2","Wood reels",,
1075,"249912.3","Wood pulleys",,
1076,"249913.1","Wood mulch",,
1077,"249913.2","Wood sawdust products",,
1078,"249914.1","Wood Mallets",,
1079,"249914.2","Wood hammers",,
1080,"249914.3","Wood clubs",,
1081,"249915.1","Wood Stoppers",,
1082,"249915.2","Wood plugs",,
1083,"249916.1","Wood Fencing",,
1084,"249916.2","Wood docks",,
1085,"249916.3","Other outdoor wood structural products",,
1086,"249999.0","Wood products",,
1087,"25.0","FURNITURE AND ACCESSORIES",,
1088,"251101.0","Wood bedroom furniture",,
1089,"251102.1","Kitchen furniture",,
1090,"251102.2","Dining room furniture",,
1091,"251103.0","Children's wood furniture",,
1092,"251104.0","Wood game room furniture",,
1093,"251105.1","Wood desks",,
1094,"251105.2","Wood bookcases",,
1095,"251105.3","Wood magazine racks",,
1096,"251106.1","Wood stands",,
1097,"251106.2","Wood chests",,
1098,"251107.1","Wood lawn",,
1099,"251107.2","Wood garden furniture",,
1100,"251199.0","Wood household furniture",,
1101,"251201.1","Wood upholstered chairs",,
1102,"251201.2","Wood couches",,
1103,"251299.0","Upholstered household furniture",,
1104,"251401.0","Metal bedroom furniture",,
1105,"251402.1","Metal kitchen furniture",,
1106,"251403.0","Metal children's furniture",,
1107,"251404.0","Metal game room furniture",,
1108,"251405.1","Metal bookcases",,
1109,"251405.2","Stereo cabinets",,
1110,"251406.1","Lawn metal furniture",,
1111,"251406.2","Garden metal furniture",,
1112,"251499.0","Metal household furniture",,
1113,"251501.0","Mattresses and foundations",,
1114,"251502.0","Furniture springs",,
1115,"251503.0","Sleep furniture",,
1116,"251799.1","Wood television",,
1117,"251799.2","Radio cabinets",,
1118,"251901.1","Lawn furniture",,
1119,"251901.2","Garden furniture",,
1120,"251902.2","Rattan furniture",,
1121,"251903.1","Fiberglass furniture",,
1122,"251903.2","Plastic furniture",,
1123,"251999.0","Household furniture",,
1124,"252101.1","Wood office chairs",,
1125,"252101.2","Wood office benches",,
1126,"252101.3","Wood office stools",,
1127,"252102.1","Wood office filing cabinets",,
1128,"252102.2","Wood office bookcases",,
1129,"252103.1","Wood office desks",,
1130,"252103.2","Wood office tables",,
1131,"252199.0","Wood office furniture",,
1132,"252201.1","Office chairs",,
1133,"252201.2","Office benches",,
1134,"252201.3","Office tools",,
1135,"252202.1","Office bookcases",,
1136,"252202.2","Office wallcases",,
1137,"252202.3","Office partitions",,
1138,"252203.1","Office cabinets",,
1139,"252203.2","Office filing drawers",,
1140,"252204.1","Office desks",,
1141,"252204.2","Office tables except wood",,
1142,"253101.0","School furniture",,
1143,"253102.0","Church furniture",,
1144,"253103.0","Vehicle furniture",,
1145,"253104.0","Stadium furniture",,
1146,"253199.1","Public building",,
1147,"253199.2","Public building related furniture",,
1148,"254101.1","Store display cases and fixtures",,
1149,"254101.2","Office display cases and fixtures",,
1150,"254102.1","Cabinets",,
1151,"254102.2","Lockers",,
1152,"254102.3","Shelving",,
1153,"254103.1","Counter tops",,
1154,"254103.2","Sink tops",,
1155,"254199.1","Nonwood Partitions",,
1156,"254199.2","Nonwood fixtures",,
1157,"254201.1","Postal lock boxes",,
1158,"254201.2","Mail racks",,
1159,"254201.3","Postal related products.",,
1160,"254202.1","Office showcases and display fixtures",,
1161,"259101.1","Shade hardware",,
1162,"259101.2","Curtain hardware",,
1163,"259101.3","Drapery hardware",,
1164,"259102.0","Window blinds",,
1165,"259103.0","Window shades",,
1166,"259901.1","Factory furniture",,
1167,"259901.2","Factory fixtures",,
1168,"259902.1","Bar furniture",,
1169,"259902.2","Restaurant furniture",,
1170,"259902.3","Cafeteria furniture",,
1171,"259903.0","Beds not household use",,
1172,"259999.1","Furniture",,
