sic_code,course,status,server
394406.2,Toyairplanes,nan,nan
394407.1,Baby carriages,nan,nan
394407.2,Baby carriages restraint seats,nan,nan
394499.1,children's games,nan,nan
394499.2,children's toys,nan,nan
394499.3,Children's vehicles,nan,nan
394901.0,Golf equipment,nan,nan
394902.0,Fishing equipment,nan,nan
394903.0,Exercise equipment,nan,nan
394904.0,Winter sports equipment,nan,nan
394905.0,Hunting equipment,nan,nan
394906.0,Water sports equipment,nan,nan
394907.0,Protective sporting equipment,nan,nan
394908.1,Darts equipment and supplies,nan,nan
394908.2,Table sports equipment and supplies,nan,nan
394909.0,Racket sports equipment,nan,nan
394910.1,Bowling equipment,nan,nan
394910.2,Bowling supplies,nan,nan
394911.1,Baseball sport equipment,nan,nan
394911.2,softball sport equipment,nan,nan
394911.3,Cricket sport equipment,nan,nan
394912.1,Croquet equipment and supplies,nan,nan
394912.2,Polo equipment and supplies,nan,nan
394913.0,Team sports equipment,nan,nan
394999.1,Sporting goods,nan,nan
394999.2,Athletic goods,nan,nan
395199.1,Pens,nan,nan
395199.2,Pens and mechanical pencils,nan,nan
395201.0,Artists' materials except pencils and leads,nan,nan
395202.0,Artists' equipment,nan,nan
395203.1,Pencils,nan,nan
395203.2,Pencils leads including artists,nan,nan
395299.0,Lead pencils and art goods,nan,nan
395301.1,Embossing seals,nan,nan
395301.2,Hand stamps,nan,nan
395399.0,Marking devices,nan,nan
395501.1,Carbon paper,nan,nan
395599.2,Inked ribbons,nan,nan
396101.1,Jewelry apparel,nan,nan
396101.2,nonprecious metals,nan,nan
396102.0,Costume novelties,nan,nan
396199.0,Costume jewelry,nan,nan
396501.1,Buttons,nan,nan
396502.1,Pins,nan,nan
396502.2,Needles,nan,nan
396503.0,Fasteners,nan,nan
396599.1,Fasteners,nan,nan
399101.0,Brooms,nan,nan
399102.1,Paint brushes,nan,nan
399102.2,Varnish brushes,nan,nan
399103.0,Brushesexcept paint and varnish,nan,nan
399301.0,Electric signs,nan,nan
399399.1,Advertising Signs,nan,nan
399399.2,Advertising specialties,nan,nan
399599.0,Burial caskets,nan,nan
399699.0,Hard surface floor coverings,nan,nan
399901.1,Barber equipment,nan,nan
399901.2,Beauty shop equipment,nan,nan
399902.1,Hair,nan,nan
399902.2,Hairbased products,nan,nan
399903.1,Feathers,nan,nan
399903.2,Feather products,nan,nan
399904.0,Furs,nan,nan
399905.1,Cigarette products and accessories,nan,nan
399905.2,Cigar products and accessories,nan,nan
399906.1,Umbrellas parts,nan,nan
399906.2,Canes parts,nan,nan
399907.1,Artificial trees,nan,nan
399907.2,Artificial flowers,nan,nan
399908.1,Novelties,nan,nan
399908.2,bricabrac,nan,nan
399908.3,Hobby kits,nan,nan
399909.0,Beekeepers' supplies,nan,nan
399910.0,Coinoperated amusement machines,nan,nan
399911.0,Modelsexcept toy,nan,nan
399912.1,Identification badges,nan,nan
399912.2,Identification insignia,nan,nan
399913.0,Advertising display products,nan,nan
399914.1,Handbag frames and handles,nan,nan
399914.2,Luggage frames and handles,nan,nan
399999.0,Manufacturing industries,nan,nan
40.0,RAIL TRANSPORT,nan,nan
401199.1,Railroads,nan,nan
401199.2,Railroads linehaul operating,nan,nan
401399.1,Switching services,nan,nan
401399.2,Terminal services,nan,nan
41.0,LOCAL AND INTERURBAN TRANSPORT OF PASSENGERS IN TRANSIT AND INTERURBAN ROAD,nan,nan
411101.0,Bus transportation,nan,nan
411102.1,Street transportation,nan,nan
411102.2,Trolley car transportation,nan,nan
411103.0,Airport transportation,nan,nan
411104.0,Passenger rail transportation,nan,nan
411199.1,Local transit,nan,nan
411199.2,Suburban transit,nan,nan
411901.0,Local rental transportation,nan,nan
411999.0,Local passenger transportation,nan,nan
413199.1,Intercity transportation,nan,nan
413199.2,Rural bus transportation,nan,nan
417399.1,Bus terminal,nan,nan
417399.2,Service facilities,nan,nan
42.0,AUTOMOTIVE CARGO TRANSPORTATION AND STORAGE,nan,nan
421201.1,Animal transportation services,nan,nan
421201.2,Farm product transportation services,nan,nan
421202.0,Liquid transfer services,nan,nan
421203.1,Lumber trucking,nan,nan
421203.2,Timber trucking,nan,nan
421204.0,Moving services,nan,nan
421299.0,Local trucking without storage,nan,nan
421399.0,Truckingexcept local,nan,nan
421499.0,Local trucking with storage,nan,nan
421599.0,Courier services except by air,nan,nan
422101.0,Elevator storage,nan,nan
422199.1,Farm product warehousing,nan,nan
422199.2,Farm product storage,nan,nan
422299.1,Refrigerated warehousing,nan,nan
422299.2,Refrigerated storage,nan,nan
422599.1,General warehousing,nan,nan
422599.2,General storage,nan,nan
422601.0,Liquid storage,nan,nan
422602.1,Household goods,nan,nan
422602.2,Furniture storage,nan,nan
422699.1,Special warehousing,nan,nan
422699.2,Special storage,nan,nan
44.0,WATER TRANSPORTATION,nan,nan
442499.0,Deep sea domestic transportation of freight,nan,nan
444901.1,Canal freight transportation,nan,nan
444901.2,Intracoastal freight transportation,nan,nan
444999.0,Water transportation of freight,nan,nan
448299.0,Ferries,nan,nan
448999.0,Water passenger transportation,nan,nan
449101.1,Marine loading services,nan,nan
449101.2,Marine unloading services,nan,nan
449102.1,Docks,nan,nan
449102.2,piers,nan,nan
449102.3,Terminals,nan,nan
449199.0,Marine cargo handling,nan,nan
449299.1,Towing service,nan,nan
449299.2,Tugboat service,nan,nan
449399.0,Marinas,nan,nan
449901.1,Marine salvaging services,nan,nan
449901.2,Marine surveying services,nan,nan
449902.0,Water transportation cleaning services,nan,nan
449903.1,Boat and ship rental,nan,nan
449903.2,Boat and ship leasing except pleasure,nan,nan
449904.1,Marine dismantling services,nan,nan
449904.2,Marine scrapping services,nan,nan
449999.0,Water transportation services,nan,nan
45.0,AIR TRANSPORTATION,nan,nan
451299.0,Scheduled air transportation,nan,nan
451399.0,Air courier services,nan,nan
452201.0,Nonscheduled charter services,nan,nan
452299.0,Nonscheduled air transportation,nan,nan
458101.1,Hangars storage facilities,nan,nan
458101.2,Other aircraft storage facilities,nan,nan
458102.1,Aircraft maintenance services,nan,nan
458102.2,Aircraft repair services,nan,nan
458103.1,Airports,nan,nan
458103.2,Flying fields,nan,nan
458199.1,Airports,nan,nan
458199.2,flying fields,nan,nan
458199.3,Airports and flying fields services,nan,nan
46.0,PIPES EXCEPT NATURAL GAS,nan,nan
461399.0,Refined petroleum pipelines,nan,nan
461999.0,Pipelines,nan,nan
47.0,TRANSPORTATION SERVICES,nan,nan
472499.0,Travel agencies,nan,nan
472599.0,Tour operators,nan,nan
472901.0,Transportation ticket offices,nan,nan
472999.0,Passenger transportation arrangement,nan,nan
473101.1,Transportation agents,nan,nan
473101.2,Transportation brokers,nan,nan
473102.0,Freight forwarding,nan,nan
473199.0,Freight transportation arrangement,nan,nan
474199.0,Rental of railroad cars,nan,nan
478399.1,Packing,nan,nan
478399.2,Crating,nan,nan
478501.0,Toll operations,nan,nan
478502.0,Transportation inspection services,nan,nan
478599.1,Inspection,nan,nan
478599.2,Fixed facilities,nan,nan
478901.1,Cargo loading services,nan,nan
478901.2,Cargo unloading services,nan,nan
478902.0,Passenger train services,nan,nan
478903.0,Horse drawn transportation services,nan,nan
478904.1,Railroad maintenance services,nan,nan
478904.2,Railroad repair services,nan,nan
478999.0,Transportation services,nan,nan
48.0,COMMUNICATIONS,nan,nan
481299.0,Radiotelephone communication,nan,nan
481301.1,Local telephone communications,nan,nan
481301.2,Long distance telephone communications,nan,nan
481302.0,Online service providers,nan,nan
481399.0,Telephone communication except radio,nan,nan
482201.0,Photographic message services,nan,nan
482202.1,Cable services,nan,nan
482202.2,telegram services,nan,nan
482202.3,Telex services,nan,nan
482299.1,Telegraph communications,nan,nan
482299.2,Other communications,nan,nan
483201.1,Radio broadcasting stations,nan,nan
483201.2,Radio broadcasting stations music format,nan,nan
483202.0,Radio broadcasting stations except music format,nan,nan
483299.0,Ethnic programming,nan,nan
483399.0,Television broadcasting stations,nan,nan
484199.1,Cable services,nan,nan
484199.2,Other pay television services,nan,nan
489999.0,Communication services,nan,nan
49.0,ELECTRICAL GAS AND SANITARY SERIES,nan,nan
491199.0,Electric services,nan,nan
492501.1,Mixed natural gas,nan,nan
492501.2,Manufactured gas except petroleum,nan,nan
492599.1,Gas production,nan,nan
492599.2,Gas distribution,nan,nan
493100.1,Electric services,nan,nan
493100.2,Other services combined,nan,nan
493199.0,Cogeneration of electric power,nan,nan
495301.1,Hazardous waste collection,nan,nan
495301.2,Hazardous waste disposal,nan,nan
495302.1,Refuse collection services,nan,nan
495302.2,Refuse disposal services,nan,nan
495303.0,Nonhazardous waste disposal sites,nan,nan
495399.0,Refuse systems,nan,nan
495901.1,Road maintenance services,nan,nan
495901.2,airport maintenance services,nan,nan
495901.3,Parking lot maintenance services,nan,nan
495902.0,Disease control,nan,nan
495903.1,Toxic waste cleanup,nan,nan
495903.2,Hazardous waste cleanup,nan,nan
495999.0,Sanitary services,nan,nan
496199.1,Steam supply,nan,nan
496199.2,Airconditioning supply,nan,nan
497199.0,Irrigation systems,nan,nan
50.0,WHOLESALE TRADE OF DURABLE GOODS,nan,nan
501201.0,Automotive brokers,nan,nan
501202.0,Commercial vehicles,nan,nan
501203.1,Recreational vehicles,nan,nan
501203.2,motor homes,nan,nan
501203.3,Recreational trailers,nan,nan
501204.0,Motorized cycles,nan,nan
501301.1,Automotive supplies,nan,nan
501301.2,Automotive parts,nan,nan
501302.1,Automotive servicing,nan,nan
501302.2,Automotive equipment,nan,nan
501399.1,Motor vehicle supplies,nan,nan
501399.2,Motor vehicle new parts,nan,nan
501499.1,Tires,nan,nan
501499.2,Tubes,nan,nan
501501.1,Automotive used parts,nan,nan
501501.2,Automotive used supplies,nan,nan
501502.0,Automotive servicing equipment used,nan,nan
501599.0,Motor vehicle used parts,nan,nan
502101.1,Office furniture,nan,nan
502101.2,Public building furniture,nan,nan
502102.0,Household furniture,nan,nan
502103.1,Beds,nan,nan
502103.2,Bedding,nan,nan
502199.0,Furniture,nan,nan
502301.0,Kitchenware,nan,nan
502302.1,Linens,nan,nan
502302.2,Towels,nan,nan
502303.0,Window furnishings,nan,nan
502304.0,Floor coverings,nan,nan
502305.1,Decorative home furnishings,nan,nan
502305.2,Decorative home supplies,nan,nan
502399.0,Homefurnishings,nan,nan
503101.0,Building materials exterior,nan,nan
503102.0,Building materials interior,nan,nan
503103.1,Doors,nan,nan
503103.2,Windows,nan,nan
503199.1,Lumber plywood,nan,nan
503199.2,Lumber millwork,nan,nan
503201.0,Paving materials,nan,nan
503202.0,Plastering materials,nan,nan
503203.1,Tile products,nan,nan
503203.2,Clay products,nan,nan
503204.0,Building Stone,nan,nan
503205.1,Concrete building products,nan,nan
503205.2,Cinder building products,nan,nan
503206.1,Lime building products,nan,nan
503299.0,Brick construction,nan,nan
503299.2,Stone construction,nan,nan
503301.1,Roofing materials,nan,nan
503301.2,Siding materials,nan,nan
503302.0,Insulation materials,nan,nan
503901.0,Prefabricated structures,nan,nan
503902.0,Glass construction materials,nan,nan
503999.0,Construction materials,nan,nan
504301.0,Photographic processing equipment,nan,nan
504302.1,Cameras equipment,nan,nan
504302.2,Photographic equipment,nan,nan
504303.0,Motion picture equipment,nan,nan
504401.0,Calculating machines,nan,nan
504402.0,Copying equipment,nan,nan
504403.1,Typewriter equipment,nan,nan
504403.2,Dictation equipment,nan,nan
504404.1,Addressing machines,nan,nan
504404.2,Mailing machines,nan,nan
504499.0,Office equipment,nan,nan
504501.0,Computer peripheral equipment,nan,nan
504599.1,Computers,nan,nan
504599.2,Computer peripherals,nan,nan
504599.3,Software,nan,nan
504601.1,Store fixtures,nan,nan
504601.2,Display equipment,nan,nan
504602.0,Coinoperated equipment,nan,nan
504603.1,Commercial cooking,nan,nan
504603.2,Food service equipment,nan,nan
504699.0,Commercial equipment,nan,nan
504701.1,Hospital equipment,nan,nan
504701.2,Hospital furniture,nan,nan
504702.1,Dental equipment,nan,nan
504702.2,Dental supplies,nan,nan
504703.1,Medical equipment,nan,nan
504799.2,Hospital equipment,nan,nan
504899.0,Ophthalmic goods,nan,nan
504901.1,Scientific equipment and supplies,nan,nan
504901.2,Engineering equipment and supplies,nan,nan
504999.0,Professional equipment,nan,nan
505101.1,Metal wires,nan,nan
505101.2,Metal ties,nan,nan
505101.3,Metal cables,nan,nan
505101.4,Metal screening,nan,nan
505102.1,Iron products,nan,nan
505102.2,Steel (ferrous) products,nan,nan
505103.0,Copper products,nan,nan
505104.0,Miscellaneous nonferrous products,nan,nan
505199.1,Metals service centers,nan,nan
505199.2,Metals offices,nan,nan
505201.0,Metallic ores,nan,nan
505202.1,Coal,nan,nan
505202.2,Coke,nan,nan
505299.1,Coal,nan,nan
505299.2,Other minerals and ores,nan,nan
506301.1,Transformers equipment,nan,nan
506301.2,Transmission equipment,nan,nan
506302.1,Electrical fittings,nan,nan
506302.2,Construction materials,nan,nan
506303.1,Wire,nan,nan
506303.2,Cable,nan,nan
506304.0,Lighting fixtures,nan,nan
506305.1,Electric alarms,nan,nan
506305.2,Electric signaling equipment,nan,nan
506306.0,Batteries,nan,nan
506399.1,Electrical apparatus,nan,nan
506399.2,Electrical equipment,nan,nan
506401.0,Electrical appliances major,nan,nan
506402.0,Electrical entertainment equipment,nan,nan
506403.1,Air conditioning,nan,nan
506403.2,Air appliances,nan,nan
506499.1,Electrical appliances,nan,nan
506499.3,Radio,nan,nan
506501.1,Telephone equipment,nan,nan
506501.2,Telegraphic equipment,nan,nan
506502.0,Communication equipment,nan,nan
506503.0,Electronic parts,nan,nan
506504.1,Radio equipment and parts,nan,nan
506504.2,Television equipment and parts,nan,nan
506599.1,Electronic parts,nan,nan
506599.2,Electronic equipment,nan,nan
507201.1,Bolts,nan,nan
507201.2,nuts,nan,nan
507201.3,Screws,nan,nan
507202.0,Hand tools,nan,nan
507203.1,Power tools,nan,nan
507203.2,Power accessories,nan,nan
507204.0,Miscellaneous fasteners,nan,nan
507299.0,Hardware,nan,nan
507401.1,Water heaters,nan,nan
507401.2,Purification equipment,nan,nan
507402.0,Heatingequipment (hydronic),nan,nan
507403.1,Plumbing fittings,nan,nan
507403.2,Plumbing supplies,nan,nan
507499.1,Plumbing supplies,nan,nan
507499.2,Hydronic heating supplies,nan,nan
507501.1,Air conditioning equipment and supplies,nan,nan
507501.2,Ventilation equipment and supplies,nan,nan
507502.1,Warm air heating equipment,nan,nan
507502.2,Warm air heating supplies,nan,nan
507801.0,Refrigerated display equipment,nan,nan
507802.0,Refrigerated beverage dispensers,nan,nan
507803.0,Commercial refrigeration equipment,nan,nan
507899.1,Refrigeration equipment,nan,nan
507899.2,Refrigeration supplies,nan,nan
508201.0,Road construction equipment,nan,nan
508202.1,Logging machinery and equipment,nan,nan
508202.2,Forestry machinery and equipment,nan,nan
508203.1,General construction machinery,nan,nan
508203.2,Construction equipment,nan,nan
508204.1,Mining machinery,nan,nan
508204.2,Mining equipment except petroleum,nan,nan
508299.1,Construction machinery,nan,nan
508299.2,Mining machinery,nan,nan
508301.1,Poultry equipment,nan,nan
508302.1,Lawn machinery and equipment,nan,nan
508302.2,Garden machinery and equipment,nan,nan
508303.1,Agricultural machinery,nan,nan
508303.2,Agricultural equipment,nan,nan
508304.1,Dairy machinery,nan,nan
508304.2,Dairy equipment,nan,nan
508399.1,Farm machinery,nan,nan
508399.2,Garden machinery,nan,nan
508401.1,Food industry,nan,nan
508401.2,Food industry machinery,nan,nan
508402.1,Textile machinery,nan,nan
508403.1,Paper,nan,nan
508403.2,sawmill,nan,nan
508403.3,Woodworking machinery,nan,nan
508404.0,Petroleum industry Petroleum industry machinery,nan,nan
508405.1,Machine tools,nan,nan
508405.2,Metalworking machinery,nan,nan
508406.1,Engines equipment,nan,nan
508406.2,Transportation equipment,nan,nan
508407.1,control Instruments,nan,nan
508407.2,Control equipment,nan,nan
508408.0,Materials handling machinery,nan,nan
508409.1,Processing equipment,nan,nan
508409.2,Packaging equipment,nan,nan
508499.1,Industrial machinery,nan,nan
508499.2,Industrial equipment,nan,nan
508501.0,Commercial containers,nan,nan
508502.1,Hose,nan,nan
508502.2,belting,nan,nan
508502.3,Packing,nan,nan
508503.1,Valves,nan,nan
508503.2,pistons,nan,nan
508503.3,Fittings,nan,nan
508504.1,Fasteners,nan,nan
508504.2,Fastening equipment,nan,nan
508505.1,Bearings,nan,nan
508505.2,bushings,nan,nan
508505.3,wheels,nan,nan
508505.4,Gears,nan,nan
508506.0,Industrial tools,nan,nan
508507.1,Rope,nan,nan
508507.2,cord,nan,nan
508507.3,Thread,nan,nan
508508.1,Abrasives,nan,nan
508508.2,Adhesives,nan,nan
508509.1,Power transmission equipment,nan,nan
508509.2,Power transmission apparatus,nan,nan
508510.1,Gaskets,nan,nan
508510.2,Seals,nan,nan
508599.0,Industrial supplies,nan,nan
508701.1,Beauty salon equipment and supplies,nan,nan
508701.2,Barber shop equipment and supplies,nan,nan
508702.1,Laundry equipment and supplies,nan,nan
508702.2,Dry cleaning equipment and supplies,nan,nan
508703.1,Cleaning equipment and supplies,nan,nan
508703.2,Maintenance equipment and supplies,nan,nan
508704.1,Tailors' supplies,nan,nan
508704.2,Shoe repair supplies,nan,nan
508705.0,Firefightingequipment,nan,nan
508706.1,Cemetery equipment and supplies,nan,nan
508706.2,Funeral director's equipment and supplies,nan,nan
508799.0,Service establishment equipment,nan,nan
508801.1,Marine crafts,nan,nan
508801.2,Marine supplies,nan,nan
508802.0,Combat vehicles,nan,nan
508803.1,Aircraft supplies and parts,nan,nan
508803.2,Space vehicle supplies and parts,nan,nan
508899.1,Transportation equipment,nan,nan
508899.2,Transportation supplies,nan,nan
509101.1,Watersports equipment,nan,nan
509101.2,Watersports supplies,nan,nan
509102.1,Golf equipment and supplies,nan,nan
509102.2,Skiing equipment and supplies,nan,nan
509103.1,Fishing,nan,nan
509103.2,Fishing equipment,nan,nan
509103.3,Fishing supplies,nan,nan
509104.1,Hunting equipment,nan,nan
509104.2,Hunting supplies,nan,nan
509105.1,Fitness equipment,nan,nan
509105.2,Fitness supplies,nan,nan
509106.1,Bicycle equipment,nan,nan
509106.2,Bicycle supplies,nan,nan
509107.1,Boats equipment,nan,nan
509107.3,watercrafts equipment,nan,nan
509199.1,Sporting goods,nan,nan
509199.2,Recreation goods,nan,nan
509201.0,Hobby supplies,nan,nan
509202.1,Toys,nan,nan
509202.2,Games,nan,nan
509203.1,Toy novelties,nan,nan
509203.2,Amusements,nan,nan
509299.1,Toys goods and supplies,nan,nan
509299.2,Hobby goods and supplies,nan,nan
509301.1,Waste paper,nan,nan
509301.2,Cloth materials,nan,nan
509302.1,Metal scrap,nan,nan
509302.2,Waste materials,nan,nan
509399.1,Scrap materials,nan,nan
509401.1,Precious stones,nan,nan
509401.2,Precious metals,nan,nan
509402.1,Coins,nan,nan
509402.2,medals,nan,nan
509402.3,Trophies,nan,nan
509403.1,Clocks parts,nan,nan
509403.2,watches parts,nan,nan
509499.1,Jewelry,nan,nan
509499.2,Precious stones,nan,nan
509901.1,Firearms,nan,nan
509901.2,Ammunitionexcept sporting,nan,nan
509902.1,Wood,nan,nan
509902.2,Wood byproducts,nan,nan
509903.1,Safety equipment,nan,nan
509903.2,Safety supplies,nan,nan
509904.1,Children's carriages,nan,nan
509904.2,Children's strollers,nan,nan
509904.3,Children's restraint seats,nan,nan
509905.1,Video equipment,nan,nan
509905.2,Audio equipment,nan,nan
509906.0,Musical instruments,nan,nan
509907.1,Antiques,nan,nan
509907.2,souvenirs,nan,nan
509907.3,Novelties,nan,nan
509908.1,Coinoperated machines,nan,nan
509908.2,Mechanisms,nan,nan
509999.0,Durable goods,nan,nan
51.0,WHOLESALE TRADE OF NONDURABLE GOODS,nan,nan
511199.1,Printing paper,nan,nan
511199.2,Writing paper,nan,nan
511201.1,Writing instruments,nan,nan
511201.2,Writing supplies,nan,nan
511202.1,Social stationery,nan,nan
511202.2,Greeting cards,nan,nan
511203.1,Albums,nan,nan
511203.2,scrapbooks,nan,nan
511203.3,Binders,nan,nan
511204.1,Computer,nan,nan
511204.2,Photocopying supplies,nan,nan
511205.0,Office filing supplies,nan,nan
511299.1,Stationery supplies,nan,nan
511299.2,Office supplies,nan,nan
511301.0,Shipping supplies,nan,nan
511302.1,Disposable plates,nan,nan
511302.2,Disposable cups,nan,nan
511302.3,Disposable napkins,nan,nan
511302.4,Disposable eating utensils,nan,nan
511303.1,Boxes,nan,nan
511303.2,Containers,nan,nan
511399.1,Industrial service paper,nan,nan
511399.2,Personal service paper,nan,nan
512201.1,Cosmetics,nan,nan
512201.2,perfumes,nan,nan
512201.3,Hair products,nan,nan
512202.0,Toiletries,nan,nan
512203.1,Drugs,nan,nan
512203.2,Drug proprietaries,nan,nan
512299.1,Drugs sundries,nan,nan
513101.1,Piece goods,nan,nan
513101.2,Other fabrics,nan,nan
513102.1,Sewing supplies,nan,nan
513102.2,Sewing notions,nan,nan
513601.1,Men's and boys' hats,nan,nan
513601.2,Men's and boys' scarves,nan,nan
513601.3,Men's and boys' gloves,nan,nan
513602.1,Men's and boys' robes,nan,nan
513602.2,Men's and boys' nightwear,nan,nan
513602.3,Men's and boys' undergarments,nan,nan
513603.0,Men's and boys' outerwear,nan,nan
513604.0,Men's and boys' furnishings,nan,nan
513605.1,Men's and boys' suits,nan,nan
513605.2,Men's and boys' trousers,nan,nan
513606.1,Men's and boys' sportswear,nan,nan
513606.2,Men's and boys' work clothing,nan,nan
513699.0,Men's and boy's clothing,nan,nan
513701.0,Women's and children's outerwear,nan,nan
513702.1,Women's and children's lingerie,nan,nan
513702.2,Women's and children's undergarments,nan,nan
513703.1,Women's and children's sportswear,nan,nan
513703.2,Women's and children's swimsuits,nan,nan
513703.3,Women's and children's sportswear,nan,nan
513704.0,Women's and children's accessories,nan,nan
513705.0,Children's goods,nan,nan
513706.1,Women's and children's dresses,nan,nan
513706.2,Women's and children's suits,nan,nan
513706.3,Women's and children's skirts,nan,nan
513706.4,Women's and children's blouses,nan,nan
513799.0,Women's and children's clothing,nan,nan
513999.0,Footwear,nan,nan
514201.1,Frozen vegetables,nan,nan
514201.2,Frozen fruit products,nan,nan
514202.1,Frozen fish,nan,nan
514202.3,Frozen poultry,nan,nan
514299.0,Packaged frozen goods,nan,nan
514301.0,Milk,nan,nan
514399.0,Dairy products except dried or canned,nan,nan
514499.1,Poultry,nan,nan
514501.0,Fountain supplies,nan,nan
514502.0,Snack foods,nan,nan
514599.0,Confectionery,nan,nan
514699.1,Fish,nan,nan
514699.2,Seafoods,nan,nan
514799.1,Meats,nan,nan
514799.2,Meat products,nan,nan
514801.0,Fruits,nan,nan
514802.0,Vegetables,nan,nan
514901.1,Cooking oils,nan,nan
514901.2,Cooking shortenings,nan,nan
514902.0,Pet foods,nan,nan
514903.1,Seasonings,nan,nan
514903.2,sauces,nan,nan
514903.3,Seasonings sauces extracts,nan,nan
514904.1,Pasta,nan,nan
514904.2,Rice,nan,nan
514905.0,Beverages except coffee and tea,nan,nan
514906.1,Organic food,nan,nan
514906.2,Diet food,nan,nan
514907.1,Crackers,nan,nan
514907.2,cookies,nan,nan
514907.3,Bakery products,nan,nan
514908.1,Dried foods,nan,nan
514908.2,Canned foods,nan,nan
514909.1,Coffee,nan,nan
514910.1,Sugar,nan,nan
514910.2,honey,nan,nan
514910.3,molasses,nan,nan
514910.4,Syrups,nan,nan
514911.0,Baking supplies,nan,nan
514999.1,Groceries,nan,nan
514999.2,Groceries related products,nan,nan
515301.0,Grains,nan,nan
515302.0,Field beans,nan,nan
515399.1,Grain,nan,nan
515399.2,Field beans,nan,nan
515499.0,Livestock,nan,nan
515901.1,Cotton merchants,nan,nan
515901.2,Cotton products,nan,nan
515902.0,Farm animals,nan,nan
515903.1,Feathers.,nan,nan
515903.2,Pelts,nan,nan
515904.1,Wool,nan,nan
515904.2,Silk,nan,nan
515905.1,Nuts,nan,nan
515905.2,Nut byproducts,nan,nan
515906.1,Tobacco distributors,nan,nan
515906.2,Tobacco products,nan,nan
515999.0,Farmproduct raw materials,nan,nan
516201.0,Resins,nan,nan
516299.1,Plastics materials,nan,nan
516299.2,Plastic basic shapes,nan,nan
516901.1,Alkalines,nan,nan
516901.2,Chlorine,nan,nan
516902.0,Industrial gases,nan,nan
516903.1,Detergents,nan,nan
516903.2,Soaps except specialty cleaning,nan,nan
516904.1,Specialty cleaning,nan,nan
516904.2,Sanitation preparations,nan,nan
516905.1,Adhesives,nan,nan
516905.2,Sealants,nan,nan
516906.0,Aromatic chemicals,nan,nan
516907.0,Chemical additives,nan,nan
516908.1,Synthetic resins,nan,nan
516908.2,rubber,nan,nan
516908.3,Plastic materials,nan,nan
516909.1,Food additives,nan,nan
516909.2,Food preservatives,nan,nan
516910.1,Noncorrosive products,nan,nan
516910.2,Noncorrosive materials,nan,nan
516911.1,Industrial salts,nan,nan
516911.2,Industrial polishes,nan,nan
516912.1,Alcohols,nan,nan
516912.2,Alcohols and antifreeze compounds,nan,nan
516999.1,Chemicals,nan,nan
516999.2,Allied chemical products,nan,nan
517199.1,Petroleum bulk stations,nan,nan
517199.2,Petroleum bulk terminals,nan,nan
517201.0,Gases,nan,nan
517202.1,Engine fuels,nan,nan
517299.0,Petroleum products,nan,nan
518199.1,Beer,nan,nan
518199.2,Beer ale,nan,nan
518201.0,Wine,nan,nan
518202.0,Liquor,nan,nan
518299.1,Wine,nan,nan
518299.2,Distilled beverages,nan,nan
519101.1,Fertilizers,nan,nan
519101.2,Agricultural chemicals,nan,nan
519102.0,Animal feeds,nan,nan
519103.1,Seeds,nan,nan
519103.2,Bulbs,nan,nan
519104.0,Equestrian equipment,nan,nan
519199.0,Farm supplies,nan,nan
519299.1,Books,nan,nan
519299.2,periodicals,nan,nan
519299.3,Newspapers,nan,nan
519301.0,Florists' supplies,nan,nan
519302.1,Flowers,nan,nan
519302.2,Nursery stock,nan,nan
519401.0,Smoking tobacco,nan,nan
519402.0,Smokeless tobacco,nan,nan
519801.0,Paints,nan,nan
519899.1,Paints,nan,nan
519899.2,varnishes,nan,nan
519899.3,Paints and varnishes supplies,nan,nan
519901.1,Art goods,nan,nan
519901.2,Art goods supplies,nan,nan
519902.1,Gifts,nan,nan
519902.2,Novelties,nan,nan
519903.1,Pets,nan,nan
519903.2,Pet supplies,nan,nan
519904.1,Fabrics,nan,nan
519904.2,yarns,nan,nan
519904.3,Knit goods,nan,nan
519905.1,Leather,nan,nan
519905.2,leather goods,nan,nan
519905.3,Furs,nan,nan
519906.1,Bags,nan,nan
519906.2,baskets,nan,nan
519907.0,Smokers' supplies,nan,nan
519908.1,Oil,nan,nan
519908.2,Greases (animal or vegetable),nan,nan
519909.1,Foams,nan,nan
519909.2,Rubber,nan,nan
519910.1,Posters,nan,nan
519910.2,Decals,nan,nan
519999.0,Nondurable goods,nan,nan
52.0,DEALERS OF BUILDING MATERIALS HARDWARE GARDEN SUPPLIES AND MOBILE HOMES,nan,nan
521101.0,Lumber products,nan,nan
521102.1,Door products,nan,nan
521102.2,Window products,nan,nan
521103.1,Insulation products,nan,nan
521103.2,Energy conservation products,nan,nan
521104.0,Prefabricated buildings,nan,nan
521105.1,Masonry materials,nan,nan
521105.2,Masonry supplies,nan,nan
521199.1,building Lumber,nan,nan
521199.2,Other building materials,nan,nan
523101.0,Glass,nan,nan
523102.1,Paint,nan,nan
523102.2,Painting supplies,nan,nan
523103.0,Wallcoverings,nan,nan
525101.0,Tools,nan,nan
525199.0,Hardware stores,nan,nan
526101.1,Lawn equipment,nan,nan
526101.2,Garden equipment,nan,nan
526102.1,Lawn supplies,nan,nan
526102.2,Garden supplies,nan,nan
526103.0,Retail nurseries,nan,nan
527199.0,Mobile home dealers,nan,nan
53.0,GENERAL MERCHANDISE STORES,nan,nan
531199.0,Department stores,nan,nan
539999.0,Miscellaneous general merchandise stores,nan,nan
54.0,FOOD STORES,nan,nan
